latitud,longitud,nn,tipo,empresa,partido,localidad,subestacion,alimentador,afectados,normalizacion estimada,fecha_descarga,hora_descarga
-34.5056,-58.7537,22,baja,Edenor,Jose C Paz,Jose C Paz,,,6,,2026-01-01,09:32:06
-34.7443,-58.5713,22,baja,Edenor,La Matanza,Gregorio De Laferrere,,,6,,2026-01-01,09:32:06
-34.6523,-58.5673,22,baja,Edenor,La Matanza,Ramos Mejia,,,46,,2026-01-01,09:32:06
-34.3509,-58.7766,22,baja,Edenor,Escobar,Escobar,,,3,,2026-01-01,09:32:06
-34.6287,-58.65,22,baja,Edenor,Hurlingham,Villa Tesei,,,20,,2026-01-01,09:32:06
-34.6221,-58.8284,22,baja,Edenor,Moreno,La Reja,,,23,,2026-01-01,09:32:06
-34.5215,-58.8165,22,baja,Edenor,Moreno,Cuartel V,,,5,,2026-01-01,09:32:06
-34.4465,-58.7877,22,baja,Edenor,Pilar,Manuel Alberti,,,5,,2026-01-01,09:32:06
-34.5408,-58.7502,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-01,09:32:06
-34.6286,-58.8537,22,baja,Edenor,Moreno,Francisco Alvarez,,,3,,2026-01-01,09:32:06
-34.614,-58.9695,22,baja,Edenor,Gral Rodriguez,Gral Rodriguez,,,38,,2026-01-01,09:32:06
-34.6781,-58.6598,22,baja,Edenor,Moron,Castelar,,,34,,2026-01-01,09:32:06
-34.614,-59.0552,22,baja,Edenor,Gral Rodriguez,Gral Rodriguez,,,5,,2026-01-01,09:32:06
-34.5852,-58.4897,22,baja,Edenor,Capital Federal,Villa Urquiza,,,13,,2026-01-01,09:32:06
-34.5876,-58.4908,22,baja,Edenor,Capital Federal,Agronomia,,,18,,2026-01-01,09:32:06
-34.3864,-58.689,22,baja,Edenor,Tigre,Dique Lujan,,,4,,2026-01-01,09:32:06
-34.4548,-58.5502,22,baja,Edenor,San Fernando,Virreyes,,,28,,2026-01-01,09:32:06
-34.7324,-58.2998,21,baja,Edesur,Quilmes,Quilmes,,,18,,2026-01-01,09:32:06
-34.6278,-58.5137,21,baja,Edesur,Capital,Villa Luro,,,24,,2026-01-01,09:32:06
-34.739,-58.4012,21,baja,Edesur,Lomas De Zamora,Banfield,,,18,,2026-01-01,09:32:06
-34.759,-58.3001,21,baja,Edesur,Quilmes,San Francisco Solano (Q),,,103,,2026-01-01,09:32:06
-34.6194,-58.3744,21,baja,Edesur,Capital,San Telmo,,,36,,2026-01-01,09:32:06
-34.7288,-58.2906,21,baja,Edesur,Quilmes,Quilmes,,,12,,2026-01-01,09:32:06
-34.7309,-58.3591,21,baja,Edesur,Lanus,Monte Chingolo,,,37,,2026-01-01,09:32:06
-34.6076,-58.403,21,baja,Edesur,Capital,Balvanera,,,25,,2026-01-01,09:32:06
-34.6145,-58.3937,21,baja,Edesur,Capital,Balvanera,,,41,,2026-01-01,09:32:06
-34.614,-58.3955,21,baja,Edesur,Capital,Balvanera,,,19,,2026-01-01,09:32:06
-34.7695,-58.4268,21,baja,Edesur,Lomas De Zamora,Lomas De Zamora,,,28,,2026-01-01,09:32:06
-34.7475,-58.4573,21,baja,Edesur,Lomas De Zamora,Ingeniero Budge,,,14,,2026-01-01,09:32:06
-34.6199,-58.3704,21,baja,Edesur,Capital,San Telmo,,,26,,2026-01-01,09:32:06
-34.6353,-58.4017,21,baja,Edesur,Capital,Parque Patricios,,,34,,2026-01-01,09:32:06
-34.6844,-58.475,21,baja,Edesur,Capital,Villa Riachuelo,,,21,,2026-01-01,09:32:06
-34.6289,-58.4395,21,baja,Edesur,Capital,Parque Chacabuco,,,17,,2026-01-01,09:32:06
-34.7257,-58.3708,21,baja,Edesur,Lanus,Remedios De Escalada,,,14,,2026-01-01,09:32:06
-34.6271,-58.4582,21,baja,Edesur,Capital,Flores,,,2,,2026-01-01,09:32:06
-34.7423,-58.4475,21,baja,Edesur,Lomas De Zamora,Ingeniero Budge,,,5,,2026-01-01,09:32:06
-34.6717,-58.3586,21,baja,Edesur,Avellaneda,Avellaneda,,,40,,2026-01-01,09:32:06
-34.7182,-58.2817,21,baja,Edesur,Quilmes,Bernal,,,2,,2026-01-01,09:32:06
-34.9229,-58.4607,21,baja,Edesur,Pte Peron,Zona Rural,,,5,,2026-01-01,09:32:06
-34.6789,-58.3867,21,baja,Edesur,Avellaneda,Avellaneda,,,6,,2026-01-01,09:32:06
-34.6898,-58.3913,21,baja,Edesur,Lanus,Lanus,,,18,,2026-01-01,09:32:06
-34.6632,-58.4424,21,baja,Edesur,Capital,Villa Soldati,,,7,,2026-01-01,09:32:06
-34.6121,-58.3894,21,baja,Edesur,Capital,Monserrat,,,10,,2026-01-01,09:32:06
-34.6022,-58.3731,21,baja,Edesur,Capital,San Nicolas,,,5,,2026-01-01,09:32:06
-34.8915,-58.383,21,baja,Edesur,Almirante Brown,Glew,,,14,,2026-01-01,09:32:06
-34.6285,-58.4149,21,baja,Edesur,Capital,Boedo,,,17,,2026-01-01,09:32:06
-34.6455,-58.4371,21,baja,Edesur,Capital,Parque Chacabuco,,,34,,2026-01-01,09:32:06
-34.6957,-58.402,21,baja,Edesur,Lanus,Lanus,,,26,,2026-01-01,09:32:06
-34.6324,-58.4472,21,baja,Edesur,Capital,Parque Chacabuco,,,63,,2026-01-01,09:32:06
-34.6019,-58.4335,21,baja,Edesur,Capital,Villa Crespo,,,15,,2026-01-01,09:32:06
-34.6072,-58.4122,21,baja,Edesur,Capital,Balvanera,,,8,,2026-01-01,09:32:06
-34.7183,-58.3324,21,baja,Edesur,Avellaneda,Wilde,,,21,,2026-01-01,09:32:06
-34.7201,-58.3608,21,baja,Edesur,Lanus,Monte Chingolo,,,11,,2026-01-01,09:32:06
-34.6145,-58.4193,21,baja,Edesur,Capital,Almagro,,,11,,2026-01-01,09:32:06
-34.6211,-58.4354,21,baja,Edesur,Capital,Caballito,,,33,,2026-01-01,09:32:06
-34.6329,-58.5174,21,baja,Edesur,Capital,Versalles,,,36,,2026-01-01,09:32:06
-34.6136,-58.4478,21,baja,Edesur,Capital,Caballito,,,7,,2026-01-01,09:32:06
-34.6288,-58.5087,21,baja,Edesur,Capital,Villa Luro,,,36,,2026-01-01,09:32:06
-35.0813,-58.774,21,baja,Edesur,Cañuelas,Cañuelas,,,6,,2026-01-01,09:32:06
-34.7875,-58.2893,21,baja,Edesur,Florencio Varela,Florencio Varela,,,17,,2026-01-01,09:32:06
-34.7789,-58.493,21,baja,Edesur,Esteban Echeverria,9 De Abril,,,1,,2026-01-01,09:32:06
-34.6345,-58.3971,21,baja,Edesur,Capital,Parque Patricios,,,19,,2026-01-01,09:32:06
-34.6274,-58.4291,21,baja,Edesur,Capital,Parque Chacabuco,,,24,,2026-01-01,09:32:06
-34.6798,-58.3366,21,baja,Edesur,Avellaneda,Sarandi,,,2,,2026-01-01,09:32:06
-34.7154,-58.4249,21,baja,Edesur,Lanus,Remedios De Escalada,,,18,,2026-01-01,09:32:06
-34.6025,-58.4859,21,baja,Edesur,Capital,Villa Del Parque,,,20,,2026-01-01,09:32:06
-34.5975,-58.4904,21,baja,Edesur,Capital,Villa Del Parque,,,7,,2026-01-01,09:32:06
-34.8202,-58.3598,21,baja,Edesur,Almirante Brown,Claypole,,,8,,2026-01-01,09:32:06
-34.8938,-58.5417,21,baja,Edesur,Ezeiza,Barrio La Union,,,3,,2026-01-01,09:32:06
-34.6222,-58.4992,21,baja,Edesur,Capital,Velez Sarfield,,,1,,2026-01-01,09:32:06
-34.8059,-58.4447,21,baja,Edesur,Esteban Echeverria,Luis Guillon,,,1,,2026-01-01,09:32:06
-34.6599,-58.5095,21,baja,Edesur,Capital,Mataderos,,,11,,2026-01-01,09:32:06
-34.6298,-58.3753,21,baja,Edesur,Capital,Barracas,,,23,,2026-01-01,09:32:06
-34.6845,-58.4648,21,baja,Edesur,Capital,Villa Lugano,,,2,,2026-01-01,09:32:06
-34.6921,-58.368,21,baja,Edesur,Avellaneda,Sarandi,,,5,,2026-01-01,09:32:06
-34.7064,-58.3944,21,baja,Edesur,Lanus,Lanus,,,1,,2026-01-01,09:32:06
-34.7843,-58.2884,21,baja,Edesur,Florencio Varela,Florencio Varela,,,2,,2026-01-01,09:32:06
-34.6021,-58.469,21,baja,Edesur,Capital,Villa General Mitre,,,4,,2026-01-01,09:32:06
-34.7351,-58.2477,21,baja,Edesur,Quilmes,Quilmes,,,3,,2026-01-01,09:32:06
-34.7157,-58.4084,21,baja,Edesur,Lanus,Remedios De Escalada,,,22,,2026-01-01,09:32:06
-34.6637,-58.3649,21,baja,Edesur,Avellaneda,Avellaneda,,,1,,2026-01-01,09:32:06
-34.657,-58.5142,21,baja,Edesur,Capital,Mataderos,,,8,,2026-01-01,09:32:06
-34.6771,-58.4015,21,baja,Edesur,Lanus,Valentin Alsina,,,1,,2026-01-01,09:32:06
-34.604606685,-58.372094958,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,R:022-1-08/022-1-08,15,2026-01-01 13:27,2026-01-01,11:23:45
-34.604631490,-58.372520564,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,R:022-1-08/022-1-08,13,2026-01-01 13:27,2026-01-01,11:23:45
-34.604618992,-58.372306118,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,R:022-1-08/022-1-08,1,2026-01-01 13:27,2026-01-01,11:23:45
-34.608001306,-58.374641216,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,R:022-3-21/022-3-21,3,2026-01-01 10:53,2026-01-01,11:23:45
-34.614918085,-58.429753387,11,media,Edesur,Capital Gp,Almagro,Independencia,R:020-2-24/020-2-24,396,2026-01-01 12:09,2026-01-01,11:23:45
-34.604905413,-58.373740874,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,N:022-1-07/022-1-07,1,2026-01-01 11:13,2026-01-01,11:23:45
-34.605107595,-58.373856150,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,N:022-1-07/022-1-07,2,2026-01-01 11:13,2026-01-01,11:23:45
-34.604180792,-58.371824311,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,N:022-1-07/022-1-07,1,2026-01-01 11:13,2026-01-01,11:23:45
-34.604195113,-58.372068028,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,N:022-1-07/022-1-07,19,2026-01-01 11:13,2026-01-01,11:23:45
-34.604205548,-58.372245625,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,N:022-1-07/022-1-07,1,2026-01-01 11:13,2026-01-01,11:23:45
-34.605237098,-58.374349175,11,media,Edesur,Capital Rp,San Nicolas,Rivadavia,N:022-1-07/022-1-07,23,2026-01-01 11:13,2026-01-01,11:23:45
-34.601243245,-58.496373333,11,media,Edesur,Capital Gp,Villa Del Parque,Devoto,R:027-2-13/027-2-13,94,2026-01-01 12:29,2026-01-01,11:23:45
-34.756198149,-58.431298042,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-22/182-2-22,404,2026-01-01 12:28,2026-01-01,11:23:45
-34.737676409,-58.401123508,11,media,Edesur,Lomas De Zamora,Zona Rural,Escalada,R:087-2-2526/087-2-2526,152,2026-01-01 09:14,2026-01-01,11:23:45
-34.730650299,-58.407997077,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,306,2026-01-01 09:14,2026-01-01,11:23:45
-34.726708401,-58.409500968,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,457,2026-01-01 09:14,2026-01-01,11:23:45
-34.724378242,-58.404255517,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,696,2026-01-01 09:14,2026-01-01,11:23:45
-34.731676958,-58.412249380,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,413,2026-01-01 09:14,2026-01-01,11:23:45
-34.729277040,-58.410438254,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,354,2026-01-01 09:14,2026-01-01,11:23:45
-34.725012260,-58.404967186,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,1,2026-01-01 09:14,2026-01-01,11:23:45
-34.601856219,-58.371925744,11,media,Edesur,Capital Rp,San Nicolas,Reconquista,R:211-2-13/211-2-13,207,2026-01-01 09:10,2026-01-01,11:23:45
-34.601894964,-58.372507795,11,media,Edesur,Capital Rp,San Nicolas,Reconquista,R:211-2-13/211-2-13,26,2026-01-01 09:10,2026-01-01,11:23:45
-34.602385060,-58.371721762,11,media,Edesur,Capital Rp,San Nicolas,Reconquista,R:211-2-13/211-2-13,2,2026-01-01 09:10,2026-01-01,11:23:45
-34.601797508,-58.371772256,11,media,Edesur,Capital Rp,San Nicolas,Reconquista,R:211-2-13/211-2-13,33,2026-01-01 09:10,2026-01-01,11:23:45
-34.601825610,-58.371769868,11,media,Edesur,Capital Rp,San Nicolas,Reconquista,R:211-2-13/211-2-13,1,2026-01-01 09:10,2026-01-01,11:23:45
-34.601560007,-58.371792439,11,media,Edesur,Capital Rp,San Nicolas,Reconquista,R:211-2-13/211-2-13,1,2026-01-01 09:10,2026-01-01,11:23:45
-34.746609189,-58.484211463,11,media,Edesur,Esteban Echeverria,9 De Abril,Transradio,R:281-4-42/281-4-42,252,2026-01-01 09:13,2026-01-01,11:23:45
-34.742215894,-58.483995166,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,66,2026-01-01 09:13,2026-01-01,11:23:45
-34.745425138,-58.481761926,11,media,Edesur,Lomas De Zamora,Ingeniero Budge,Transradio,R:281-4-42/281-4-42,37,2026-01-01 09:13,2026-01-01,11:23:45
-34.745747663,-58.483755417,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,19,2026-01-01 09:13,2026-01-01,11:23:45
-34.745436180,-58.483988265,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,20,2026-01-01 09:13,2026-01-01,11:23:45
-34.745107895,-58.484232623,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,6,2026-01-01 09:13,2026-01-01,11:23:45
-34.744627325,-58.482284952,11,media,Edesur,Lomas De Zamora,Ingeniero Budge,Transradio,R:281-4-42/281-4-42,64,2026-01-01 09:13,2026-01-01,11:23:45
-34.694589791,-58.402669093,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-1-12/186-1-12,1,2026-01-01 12:04,2026-01-01,11:23:45
-34.603661277,-58.400175834,11,media,Edesur,Capital Rp,Balvanera Rp,Once,R:113-1-14/113-1-14,165,2026-01-01 13:51,2026-01-01,11:23:45
-34.603689409,-58.400174060,11,media,Edesur,Capital Rp,Balvanera Rp,Once,R:113-1-14/113-1-14,80,2026-01-01 13:51,2026-01-01,11:23:45
-34.603634343,-58.400165867,11,media,Edesur,Capital Rp,Balvanera Rp,Once,R:113-1-14/113-1-14,238,2026-01-01 13:51,2026-01-01,11:23:45
-34.710302870,-58.406706710,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-4-48/186-4-48,816,Sin Datos,2026-01-01,11:23:45
-34.619662043,-58.436350953,11,media,Edesur,Capital Rp,Caballito Rp,Caballito,R:122-2-23/122-2-23,471,2026-01-01 12:33,2026-01-01,11:23:45
-34.619849392,-58.436989995,11,media,Edesur,Capital Rp,Caballito Rp,Caballito,R:122-2-23/122-2-23,307,2026-01-01 12:33,2026-01-01,11:23:45
-34.619762818,-58.436374536,11,media,Edesur,Capital Rp,Caballito Rp,Caballito,R:122-2-23/122-2-23,40,2026-01-01 12:33,2026-01-01,11:23:45
-34.621281219,-58.436851756,11,media,Edesur,Capital Rp,Caballito Rp,Caballito,R:122-2-23/122-2-23,796,2026-01-01 12:33,2026-01-01,11:23:45
-34.621729527,-58.437331610,11,media,Edesur,Capital Rp,Caballito Rp,Caballito,R:122-2-23/122-2-23,23,2026-01-01 12:33,2026-01-01,11:23:45
-34.772140421,-58.383536104,11,media,Edesur,Lomas De Zamora,Temperley,Temperley,R:084-2-23/084-2-23,577,2026-01-01 12:38,2026-01-01,11:23:45
-34.773516807,-58.387377391,11,media,Edesur,Lomas De Zamora,Temperley,Temperley,R:084-2-23/084-2-23,542,2026-01-01 12:38,2026-01-01,11:23:45
-34.774659120,-58.381536362,11,media,Edesur,Lomas De Zamora,Temperley,Temperley,R:084-2-23/084-2-23,523,2026-01-01 12:38,2026-01-01,11:23:45
-34.776296605,-58.378623709,11,media,Edesur,Lomas De Zamora,Temperley,Temperley,R:084-2-23/084-2-23,52,2026-01-01 12:38,2026-01-01,11:23:45
-34.769092392,-58.588051776,12,media,Edenor,La Matanza,Gregorio De Laferrere,S/D,R:Altos/272-Tr2/272-5531,279,Sin Datos,2026-01-01,11:23:45
-34.770983323,-58.585689067,12,media,Edenor,La Matanza,Gregorio De Laferrere,S/D,R:Altos/272-Tr2/272-5531,389,Sin Datos,2026-01-01,11:23:45
-34.592371038,-58.718990681,12,media,Edenor,San Miguel,Bella Vista,S/D,R:Trujui/364-Tr1/364-5545,359,Sin Datos,2026-01-01,11:23:45
-34.576127910,-58.436011041,12,media,Edenor,Capital Federal,Palermo,S/D,R:Colegiales/46-Tr3/46-5534,400,Sin Datos,2026-01-01,11:23:45
-34.455687469,-58.551969430,12,media,Edenor,San Fernando,Virreyes,S/D,R:Victoria/53-Tr1/53-5512,110,2026-01-01 10:00,2026-01-01,11:23:45
-34.454774732,-58.550153708,12,media,Edenor,San Fernando,Virreyes,S/D,R:Victoria/53-Tr1/53-5512,141,2026-01-01 10:00,2026-01-01,11:23:45
-34.455989109,-58.550974510,12,media,Edenor,San Fernando,Victoria,S/D,R:Victoria/53-Tr1/53-5512,302,2026-01-01 10:00,2026-01-01,11:23:45
-34.567585747,-58.531119781,12,media,Edenor,Gral San Martin,Villa Maipu,S/D,R:Migueletes/54-Tr2/54-5532,399,2026-01-01 10:00,2026-01-01,11:23:45
-34.492201271,-58.736541231,12,media,Edenor,Malvinas Argentinas,Los Polvorines,S/D,R:Tortuguitas/252-Tr2/252-5526,175,2026-01-01 12:00,2026-01-01,11:23:45
-34.488722321,-58.742651254,12,media,Edenor,Malvinas Argentinas,Grand Bourg,S/D,R:Tortuguitas/252-Tr2/252-5526,277,2026-01-01 12:00,2026-01-01,11:23:45
-34.482076097,-58.717870860,12,media,Edenor,Malvinas Argentinas,Grand Bourg,S/D,R:Tortuguitas/252-Tr2/252-5526,258,2026-01-01 12:00,2026-01-01,11:23:45
-34.480018676,-58.718560425,12,media,Edenor,Malvinas Argentinas,Grand Bourg,S/D,R:Tortuguitas/252-Tr2/252-5526,161,2026-01-01 12:00,2026-01-01,11:23:45
-34.479596650,-58.717645555,12,media,Edenor,Malvinas Argentinas,Grand Bourg,S/D,R:Tortuguitas/252-Tr2/252-5526,234,2026-01-01 12:00,2026-01-01,11:23:45
-34.492877564,-58.737802532,12,media,Edenor,Malvinas Argentinas,Grand Bourg,S/D,R:Tortuguitas/252-Tr2/252-5526,220,2026-01-01 12:00,2026-01-01,11:23:45
-34.490561649,-58.741145217,12,media,Edenor,Malvinas Argentinas,Grand Bourg,S/D,R:Tortuguitas/252-Tr2/252-5526,398,2026-01-01 12:00,2026-01-01,11:23:45
-34.5677,-58.4412,22,baja,Edenor,Capital Federal,Palermo,,,5,,2026-01-01,11:23:45
-34.4889,-58.8438,22,baja,Edenor,Pilar,Pte Derqui,,,18,,2026-01-01,11:23:45
-34.6367,-58.7086,22,baja,Edenor,Ituzaingo,Ituzaingo,,,14,,2026-01-01,11:23:45
-34.5692,-58.4573,22,baja,Edenor,Capital Federal,Belgrano,,,28,,2026-01-01,11:23:45
-34.6975,-58.5116,22,baja,Edenor,La Matanza,Tapiales,,,7,,2026-01-01,11:23:45
-34.6036,-58.6491,22,baja,Edenor,Hurlingham,Hurlingham,,,37,,2026-01-01,11:23:45
-34.5467,-58.4732,22,baja,Edenor,Capital Federal,Saavedra,,,13,,2026-01-01,11:23:45
-34.4574,-58.8847,22,baja,Edenor,Pilar,Pilar,,,15,,2026-01-01,11:23:45
-34.6715,-58.716,22,baja,Edenor,Merlo,Merlo,,,20,,2026-01-01,11:23:45
-34.7018,-58.7091,22,baja,Edenor,Merlo,Libertad,,,5,,2026-01-01,11:23:45
-34.6902,-58.634,22,baja,Edenor,Moron,Moron,,,49,,2026-01-01,11:23:45
-34.6768,-58.7742,22,baja,Edenor,Merlo,Merlo,,,32,,2026-01-01,11:23:45
-34.7153,-58.7468,22,baja,Edenor,Merlo,Merlo,,,14,,2026-01-01,11:23:45
-34.485,-58.8872,22,baja,Edenor,Pilar,Villa Astolfi,,,14,,2026-01-01,11:23:45
-34.7147,-58.5652,22,baja,Edenor,La Matanza,Isidro Casanova,,,25,,2026-01-01,11:23:45
-34.48,-58.8862,22,baja,Edenor,Pilar,Villa Astolfi,,,33,,2026-01-01,11:23:45
-34.6503,-58.6881,22,baja,Edenor,Ituzaingo,Ituzaingo,,,20,,2026-01-01,11:23:45
-34.5,-58.7239,22,baja,Edenor,Malvinas Argentinas,Grand Bourg,,,2,,2026-01-01,11:23:45
-34.3209,-58.7639,22,baja,Edenor,Escobar,Escobar,,,4,,2026-01-01,11:23:45
-34.662,-58.5288,22,baja,Edenor,La Matanza,Lomas Del Mirador,,,19,,2026-01-01,11:23:45
-34.6822,-58.8285,22,baja,Edenor,Moreno,La Reja,,,66,,2026-01-01,11:23:45
-34.6321,-58.8836,22,baja,Edenor,Gral Rodriguez,Gral Rodriguez,,,22,,2026-01-01,11:23:45
-34.7229,-58.7388,22,baja,Edenor,Merlo,Pontevedra,,,41,,2026-01-01,11:23:45
-34.6785,-58.6673,22,baja,Edenor,Ituzaingo,Ituzaingo,,,222,,2026-01-01,11:23:45
-34.5664,-58.7578,22,baja,Edenor,San Miguel,San Miguel,,,13,,2026-01-01,11:23:45
-34.6078,-58.7378,22,baja,Edenor,Moreno,Trujui,,,19,,2026-01-01,11:23:45
-34.5887,-58.7468,22,baja,Edenor,Moreno,Trujui,,,19,,2026-01-01,11:23:45
-34.6502,-58.766,22,baja,Edenor,Moreno,Paso Del Rey,,,31,,2026-01-01,11:23:45
-34.5181,-58.4897,22,baja,Edenor,Vicente Lopez,Olivos,,,35,,2026-01-01,11:23:45
-34.5056,-58.7537,22,baja,Edenor,Jose C Paz,Jose C Paz,,,6,,2026-01-01,11:23:45
-34.7443,-58.5713,22,baja,Edenor,La Matanza,Gregorio De Laferrere,,,6,,2026-01-01,11:23:45
-34.6523,-58.5673,22,baja,Edenor,La Matanza,Ramos Mejia,,,46,,2026-01-01,11:23:45
-34.3509,-58.7766,22,baja,Edenor,Escobar,Escobar,,,3,,2026-01-01,11:23:45
-34.6287,-58.65,22,baja,Edenor,Hurlingham,Villa Tesei,,,20,,2026-01-01,11:23:45
-34.6221,-58.8284,22,baja,Edenor,Moreno,La Reja,,,23,,2026-01-01,11:23:45
-34.4465,-58.7877,22,baja,Edenor,Pilar,Manuel Alberti,,,5,,2026-01-01,11:23:45
-34.6286,-58.8537,22,baja,Edenor,Moreno,Francisco Alvarez,,,3,,2026-01-01,11:23:45
-34.614,-58.9695,22,baja,Edenor,Gral Rodriguez,Gral Rodriguez,,,38,,2026-01-01,11:23:45
-34.6781,-58.6598,22,baja,Edenor,Moron,Castelar,,,34,,2026-01-01,11:23:45
-34.5876,-58.4908,22,baja,Edenor,Capital Federal,Agronomia,,,32,,2026-01-01,11:23:45
-34.3864,-58.689,22,baja,Edenor,Tigre,Dique Lujan,,,26,,2026-01-01,11:23:45
-34.5598,-58.4786,22,baja,Edenor,Capital Federal,Coghlan,,,19,,2026-01-01,11:23:45
-34.724,-58.5625,22,baja,Edenor,La Matanza,Ciudad Evita,,,26,,2026-01-01,11:23:45
-34.7324,-58.2998,21,baja,Edesur,Quilmes,Quilmes,,,19,,2026-01-01,11:23:45
-34.6278,-58.5137,21,baja,Edesur,Capital,Villa Luro,,,24,,2026-01-01,11:23:45
-34.739,-58.4012,21,baja,Edesur,Lomas De Zamora,Banfield,,,18,,2026-01-01,11:23:45
-34.759,-58.3001,21,baja,Edesur,Quilmes,San Francisco Solano (Q),,,117,,2026-01-01,11:23:45
-34.7309,-58.3591,21,baja,Edesur,Lanus,Monte Chingolo,,,38,,2026-01-01,11:23:45
-34.6076,-58.403,21,baja,Edesur,Capital,Balvanera,,,25,,2026-01-01,11:23:45
-34.614,-58.3955,21,baja,Edesur,Capital,Balvanera,,,16,,2026-01-01,11:23:45
-34.7695,-58.4268,21,baja,Edesur,Lomas De Zamora,Lomas De Zamora,,,29,,2026-01-01,11:23:45
-34.7475,-58.4573,21,baja,Edesur,Lomas De Zamora,Ingeniero Budge,,,14,,2026-01-01,11:23:45
-34.6199,-58.3704,21,baja,Edesur,Capital,San Telmo,,,26,,2026-01-01,11:23:45
-34.6353,-58.4017,21,baja,Edesur,Capital,Parque Patricios,,,34,,2026-01-01,11:23:45
-34.6844,-58.475,21,baja,Edesur,Capital,Villa Riachuelo,,,21,,2026-01-01,11:23:45
-34.6294,-58.4393,21,baja,Edesur,Capital,Parque Chacabuco,,,17,,2026-01-01,11:23:45
-34.7259,-58.3709,21,baja,Edesur,Lanus,Remedios De Escalada,,,14,,2026-01-01,11:23:45
-34.6271,-58.4582,21,baja,Edesur,Capital,Flores,,,2,,2026-01-01,11:23:45
-34.7423,-58.4475,21,baja,Edesur,Lomas De Zamora,Ingeniero Budge,,,5,,2026-01-01,11:23:45
-34.6717,-58.3586,21,baja,Edesur,Avellaneda,Avellaneda,,,40,,2026-01-01,11:23:45
-34.9229,-58.4607,21,baja,Edesur,Pte Peron,Zona Rural,,,5,,2026-01-01,11:23:45
-34.7035,-58.3722,21,baja,Edesur,Lanus,Gerli,,,8,,2026-01-01,11:23:45
-34.6789,-58.3867,21,baja,Edesur,Avellaneda,Avellaneda,,,6,,2026-01-01,11:23:45
-34.6898,-58.3913,21,baja,Edesur,Lanus,Lanus,,,19,,2026-01-01,11:23:45
-34.6633,-58.4425,21,baja,Edesur,Capital,Villa Soldati,,,1,,2026-01-01,11:23:45
-34.6121,-58.3894,21,baja,Edesur,Capital,Monserrat,,,10,,2026-01-01,11:23:45
-34.6022,-58.3731,21,baja,Edesur,Capital,San Nicolas,,,5,,2026-01-01,11:23:45
-34.8915,-58.383,21,baja,Edesur,Almirante Brown,Glew,,,14,,2026-01-01,11:23:45
-34.6285,-58.4149,21,baja,Edesur,Capital,Boedo,,,17,,2026-01-01,11:23:45
-34.6455,-58.4371,21,baja,Edesur,Capital,Parque Chacabuco,,,34,,2026-01-01,11:23:45
-34.6957,-58.402,21,baja,Edesur,Lanus,Lanus,,,26,,2026-01-01,11:23:45
-34.6324,-58.4472,21,baja,Edesur,Capital,Parque Chacabuco,,,63,,2026-01-01,11:23:45
-34.6019,-58.4335,21,baja,Edesur,Capital,Villa Crespo,,,15,,2026-01-01,11:23:45
-34.6072,-58.4122,21,baja,Edesur,Capital,Balvanera,,,8,,2026-01-01,11:23:45
-34.7183,-58.3324,21,baja,Edesur,Avellaneda,Wilde,,,22,,2026-01-01,11:23:45
-34.6145,-58.4193,21,baja,Edesur,Capital,Almagro,,,11,,2026-01-01,11:23:45
-34.6211,-58.4354,21,baja,Edesur,Capital,Caballito,,,34,,2026-01-01,11:23:45
-34.6329,-58.5174,21,baja,Edesur,Capital,Versalles,,,38,,2026-01-01,11:23:45
-34.8865,-58.3883,21,baja,Edesur,Almirante Brown,Glew,,,15,,2026-01-01,11:23:45
-34.6136,-58.4478,21,baja,Edesur,Capital,Caballito,,,9,,2026-01-01,11:23:45
-34.6288,-58.5087,21,baja,Edesur,Capital,Villa Luro,,,36,,2026-01-01,11:23:45
